,batteryPercentageState,powerConsumption,powerFeedIn,powerProduction,powerPurchased,powerSelfConsumption,apparentTemperature,cloudCover,dewPoint,humidity,icon,precipIntensity,precipProbability,precipType,pressure,summary,temperature,visibility,windBearing,windSpeed
2017-06-07 08:59:36,18.908922,,,,,,,,,,,,,,,,,,,
2017-06-07 09:00:00,,1024.5973,463.40268,1488.0,0.0,1024.5973,73.87,0.1,66.24,0.79,clear-night,0.0,0.0,,1019.27,Clear,73.14,10.0,18.0,5.74
2017-06-07 09:04:37,19.725689000000003,,,,,,,,,,,,,,,,,,,
2017-06-07 09:09:36,20.6041,,,,,,,,,,,,,,,,,,,
2017-06-07 09:14:37,22.360917999999998,,,,,,,,,,,,,,,,,,,
2017-06-07 09:15:00,,1347.0404,38.297314,1363.3334,31.337778000000004,1347.0404,,,,,,,,,,,,,,
2017-06-07 09:19:36,25.658807999999997,,,,,,,,,,,,,,,,,,,
2017-06-07 09:24:35,26.259825,,,,,,,,,,,,,,,,,,,
2017-06-07 09:29:36,26.645091999999998,,,,,,,,,,,,,,,,,,,
2017-06-07 09:30:00,,1386.2139,2.4434865,1240.6666,147.99069,1240.6666,,,,,,,,,,,,,,
2017-06-07 09:34:35,26.105717000000002,,,,,,,,,,,,,,,,,,,
2017-06-07 09:39:36,26.675913,,,,,,,,,,,,,,,,,,,
2017-06-07 09:44:35,26.614271000000002,,,,,,,,,,,,,,,,,,,
2017-06-07 09:45:00,,967.5748,6.5276794,954.3333,18.769148,954.3333,,,,,,,,,,,,,,
2017-06-07 09:49:35,27.076590999999997,,,,,,,,,,,,,,,,,,,
2017-06-07 09:54:35,28.586840000000002,,,,,,,,,,,,,,,,,,,
2017-06-07 09:59:35,29.804284999999997,,,,,,,,,,,,,,,,,,,
2017-06-07 10:00:00,,1502.1515,0.53755695,1373.6666,129.02235,1373.6666,74.39,0.14,65.39,0.75,clear-night,0.0,0.0,,1018.63,Clear,73.78,10.0,55.0,8.09
2017-06-07 10:04:35,32.763138,,,,,,,,,,,,,,,,,,,
2017-06-07 10:09:35,34.489136,,,,,,,,,,,,,,,,,,,
2017-06-07 10:14:34,35.75281,,,,,,,,,,,,,,,,,,,
2017-06-07 10:15:00,,1175.5599,220.56386,1370.3334,25.790466000000002,1175.5599,,,,,,,,,,,,,,
2017-06-07 10:19:35,37.648327,,,,,,,,,,,,,,,,,,,
2017-06-07 10:24:34,39.297270000000005,,,,,,,,,,,,,,,,,,,
2017-06-07 10:29:35,41.978733,,,,,,,,,,,,,,,,,,,
2017-06-07 10:30:00,,1188.9562,337.55704,1433.0,93.51316,1188.9562,,,,,,,,,,,,,,
2017-06-07 10:34:34,45.23039,,,,,,,,,,,,,,,,,,,
2017-06-07 10:39:33,48.389584,,,,,,,,,,,,,,,,,,,
2017-06-07 10:44:34,49.360455,,,,,,,,,,,,,,,,,,,
2017-06-07 10:45:00,,1506.7463,646.4732700000001,2117.6667,13.631301,1506.7463,,,,,,,,,,,,,,
2017-06-07 10:49:33,50.993988,,,,,,,,,,,,,,,,,,,
2017-06-07 10:54:34,52.365543,,,,,,,,,,,,,,,,,,,
2017-06-07 10:59:33,55.10864599999999,,,,,,,,,,,,,,,,,,,
2017-06-07 11:00:00,,1273.7837,1.655716,1273.0,2.4393717999999995,1273.0,74.2,0.17,64.49,0.73,clear-night,0.0,0.0,,1018.23,Clear,73.7,10.0,42.0,5.14
2017-06-07 11:04:32,56.49561,,,,,,,,,,,,,,,,,,,
2017-06-07 11:09:33,56.803819999999995,,,,,,,,,,,,,,,,,,,
2017-06-07 11:14:32,56.942516000000005,,,,,,,,,,,,,,,,,,,
2017-06-07 11:15:00,,1102.9845,104.68220500000001,1207.6666,0.0,1102.9845,,,,,,,,,,,,,,
2017-06-07 11:19:33,57.18909,,,,,,,,,,,,,,,,,,,
2017-06-07 11:24:32,58.62228399999999,,,,,,,,,,,,,,,,,,,
2017-06-07 11:29:33,61.365387,,,,,,,,,,,,,,,,,,,
2017-06-07 11:30:00,,1275.0522,14.643013,1246.3334,43.361927,1246.3334,,,,,,,,,,,,,,
2017-06-07 11:34:32,62.767759999999996,,,,,,,,,,,,,,,,,,,
2017-06-07 11:39:31,64.89444,,,,,,,,,,,,,,,,,,,
2017-06-07 11:44:32,65.83449,,,,,,,,,,,,,,,,,,,
2017-06-07 11:45:00,,1204.6624,76.9627,1111.3334,170.29175,1111.3334,,,,,,,,,,,,,,
2017-06-07 11:49:31,68.05363,,,,,,,,,,,,,,,,,,,
2017-06-07 11:54:32,71.59809,,,,,,,,,,,,,,,,,,,
2017-06-07 11:59:31,75.52781999999999,,,,,,,,,,,,,,,,,,,
2017-06-07 12:00:00,,897.2848,97.47431,984.6667,9.092456,897.2848,73.66,0.25,64.79,0.75,partly-cloudy-night,0.0,0.0,,1017.44,Partly Cloudy,73.11,10.0,27.0,5.39
2017-06-07 12:04:31,79.07226999999999,,,,,,,,,,,,,,,,,,,
2017-06-07 12:09:31,80.38219000000001,,,,,,,,,,,,,,,,,,,
2017-06-07 12:14:31,80.61334000000001,,,,,,,,,,,,,,,,,,,
2017-06-07 12:15:00,,1178.2324,1222.101,2400.3333,0.0,1178.2324,,,,,,,,,,,,,,
2017-06-07 12:19:31,81.445526,,,,,,,,,,,,,,,,,,,
2017-06-07 12:24:31,84.23485600000001,,,,,,,,,,,,,,,,,,,
2017-06-07 12:29:30,88.02589,,,,,,,,,,,,,,,,,,,
2017-06-07 12:30:00,,903.7116,5.150230400000001,850.0,58.861819999999994,850.0,,,,,,,,,,,,,,
2017-06-07 12:34:31,90.32208,,,,,,,,,,,,,,,,,,,
2017-06-07 12:39:30,91.26214,,,,,,,,,,,,,,,,,,,
2017-06-07 12:44:31,92.32548,,,,,,,,,,,,,,,,,,,
2017-06-07 12:45:00,,1011.8294699999999,1678.3368,2686.6667,3.4996312000000005,1011.8294699999999,,,,,,,,,,,,,,
2017-06-07 12:49:30,93.57374,,,,,,,,,,,,,,,,,,,
2017-06-07 12:54:29,96.31684,,,,,,,,,,,,,,,,,,,
2017-06-07 12:59:30,100.0,,,,,,,,,,,,,,,,,,,
2017-06-07 13:00:00,,1164.9733,3580.36,4745.3335,0.0,1164.9733,73.23,0.0,65.26,0.78,clear-night,0.0,0.0,,1017.27,Clear,72.61,10.0,53.0,4.95
2017-06-07 13:04:29,100.0,,,,,,,,,,,,,,,,,,,
2017-06-07 13:09:30,100.0,,,,,,,,,,,,,,,,,,,
2017-06-07 13:14:29,100.0,,,,,,,,,,,,,,,,,,,
2017-06-07 13:15:00,,1031.0728,1220.5303,2217.3333,34.269729999999996,1031.0728,,,,,,,,,,,,,,
2017-06-07 13:19:28,100.0,,,,,,,,,,,,,,,,,,,
2017-06-07 13:24:29,100.0,,,,,,,,,,,,,,,,,,,
2017-06-07 13:29:28,100.0,,,,,,,,,,,,,,,,,,,
2017-06-07 13:30:00,,1270.3536,1034.6464,2305.0,0.0,1270.3536,,,,,,,,,,,,,,
2017-06-07 13:34:29,100.0,,,,,,,,,,,,,,,,,,,
2017-06-07 13:39:28,100.0,,,,,,,,,,,,,,,,,,,
2017-06-07 13:44:27,100.0,,,,,,,,,,,,,,,,,,,
2017-06-07 13:45:00,,1013.4012,2462.2654,3475.6667,0.0,1013.4012,,,,,,,,,,,,,,
2017-06-07 13:49:28,100.0,,,,,,,,,,,,,,,,,,,
2017-06-07 13:54:27,100.0,,,,,,,,,,,,,,,,,,,
2017-06-07 13:59:28,100.0,,,,,,,,,,,,,,,,,,,
2017-06-07 14:00:00,,1557.4181,2273.5127,3810.3333,20.597473,1557.4181,73.52,0.24,64.94,0.76,clear-night,0.0,0.0,,1017.12,Clear,72.96,10.0,57.0,8.92
2017-06-07 14:04:27,100.0,,,,,,,,,,,,,,,,,,,
2017-06-07 14:09:27,100.0,,,,,,,,,,,,,,,,,,,
2017-06-07 14:14:27,100.0,,,,,,,,,,,,,,,,,,,
2017-06-07 14:15:00,,1256.3474,1813.6526,3070.0,0.0,1256.3474,,,,,,,,,,,,,,
2017-06-07 14:19:27,100.0,,,,,,,,,,,,,,,,,,,
2017-06-07 14:24:27,100.0,,,,,,,,,,,,,,,,,,,
2017-06-07 14:29:27,100.0,,,,,,,,,,,,,,,,,,,
2017-06-07 14:30:00,,970.10144,730.89856,1701.0,0.0,970.10144,,,,,,,,,,,,,,
2017-06-07 14:34:26,100.0,,,,,,,,,,,,,,,,,,,
2017-06-07 14:39:26,100.0,,,,,,,,,,,,,,,,,,,
2017-06-07 14:44:26,100.0,,,,,,,,,,,,,,,,,,,
2017-06-07 14:45:00,,932.3494,3823.9840000000004,4756.3335,0.0,932.3494,,,,,,,,,,,,,,
2017-06-07 14:49:27,100.0,,,,,,,,,,,,,,,,,,,
2017-06-07 14:54:26,100.0,,,,,,,,,,,,,,,,,,,
2017-06-07 14:59:27,100.0,,,,,,,,,,,,,,,,,,,
2017-06-07 15:00:00,,1044.2213,751.5909,1795.6666,0.14550781,1044.2213,75.02,0.08,67.64,0.8,clear-night,0.0,0.0,,1017.31,Clear,74.13,10.0,62.0,6.17
2017-06-07 15:04:26,100.0,,,,,,,,,,,,,,,,,,,
2017-06-07 15:09:25,100.0,,,,,,,,,,,,,,,,,,,
2017-06-07 15:14:26,100.0,,,,,,,,,,,,,,,,,,,
2017-06-07 15:15:00,,884.31335,421.6866,1306.0,0.0,884.31335,,,,,,,,,,,,,,
2017-06-07 15:19:25,100.0,,,,,,,,,,,,,,,,,,,
2017-06-07 15:24:26,100.0,,,,,,,,,,,,,,,,,,,
2017-06-07 15:29:25,100.0,,,,,,,,,,,,,,,,,,,
2017-06-07 15:30:00,,1076.9578,2012.7089,3089.6667,0.0,1076.9578,,,,,,,,,,,,,,
2017-06-07 15:34:24,100.0,,,,,,,,,,,,,,,,,,,
2017-06-07 15:39:25,100.0,,,,,,,,,,,,,,,,,,,
2017-06-07 15:44:24,100.0,,,,,,,,,,,,,,,,,,,
2017-06-07 15:45:00,,883.30444,2167.6956,3051.0,0.0,883.30444,,,,,,,,,,,,,,
2017-06-07 15:49:25,100.0,,,,,,,,,,,,,,,,,,,
2017-06-07 15:54:24,100.0,,,,,,,,,,,,,,,,,,,
2017-06-07 15:59:23,100.0,,,,,,,,,,,,,,,,,,,
2017-06-07 16:00:00,,760.62726,2330.706,3091.3333,0.0,760.62726,71.73,0.21,62.99,0.75,clear-day,0.0,0.0,,1017.79,Clear,71.37,10.0,54.0,6.66
2017-06-07 16:04:22,100.0,,,,,,,,,,,,,,,,,,,
2017-06-07 16:09:22,100.0,,,,,,,,,,,,,,,,,,,
2017-06-07 16:14:23,100.0,,,,,,,,,,,,,,,,,,,
2017-06-07 16:15:00,,548.74176,1324.5916,1873.3334,0.0,548.74176,,,,,,,,,,,,,,
2017-06-07 16:19:22,100.0,,,,,,,,,,,,,,,,,,,
2017-06-07 16:24:23,100.0,,,,,,,,,,,,,,,,,,,
2017-06-07 16:29:22,100.0,,,,,,,,,,,,,,,,,,,
2017-06-07 16:30:00,,803.7467,1710.5867,2514.3333,0.0,803.7467,,,,,,,,,,,,,,
2017-06-07 16:34:21,100.0,,,,,,,,,,,,,,,,,,,
2017-06-07 16:39:22,100.0,,,,,,,,,,,,,,,,,,,
2017-06-07 16:44:21,100.0,,,,,,,,,,,,,,,,,,,
2017-06-07 16:45:00,,566.98145,1551.6852,2118.6667,0.0,566.98145,,,,,,,,,,,,,,
2017-06-07 16:49:22,100.0,,,,,,,,,,,,,,,,,,,
2017-06-07 16:54:21,100.0,,,,,,,,,,,,,,,,,,,
2017-06-07 16:59:21,100.0,,,,,,,,,,,,,,,,,,,
2017-06-07 17:00:00,,573.7533599999999,0.0,557.3333,16.42,557.3333,74.2,0.27,64.15,0.72,partly-cloudy-day,0.0,0.0,,1018.32,Partly Cloudy,73.75,10.0,51.0,5.57
2017-06-07 17:04:21,100.0,,,,,,,,,,,,,,,,,,,
2017-06-07 17:09:21,100.0,,,,,,,,,,,,,,,,,,,
2017-06-07 17:14:21,100.0,,,,,,,,,,,,,,,,,,,
2017-06-07 17:15:00,,713.2565,46.083813,642.0,115.340294,642.0,,,,,,,,,,,,,,
2017-06-07 17:19:21,100.0,,,,,,,,,,,,,,,,,,,
2017-06-07 17:24:20,100.0,,,,,,,,,,,,,,,,,,,
2017-06-07 17:29:21,100.0,,,,,,,,,,,,,,,,,,,
2017-06-07 17:30:00,,600.76685,3.8161620000000003,594.0,10.583013000000001,594.0,,,,,,,,,,,,,,
2017-06-07 17:34:20,100.0,,,,,,,,,,,,,,,,,,,
2017-06-07 17:39:21,100.0,,,,,,,,,,,,,,,,,,,
2017-06-07 17:44:20,100.0,,,,,,,,,,,,,,,,,,,
2017-06-07 17:45:00,,788.2454,1.7284698,782.6667,7.307238000000001,782.6667,,,,,,,,,,,,,,
2017-06-07 17:49:19,94.95837399999999,,,,,,,,,,,,,,,,,,,
2017-06-07 17:54:20,94.24915,,,,,,,,,,,,,,,,,,,
2017-06-07 17:59:19,93.55535,,,,,,,,,,,,,,,,,,,
2017-06-07 18:00:00,,594.8902,7.642740700000001,601.3333,1.1995748,594.8902,77.4,0.24,64.02,0.64,clear-day,0.0,0.0,,1018.57,Clear,76.98,10.0,27.0,5.97
2017-06-07 18:04:20,92.93864,,,,,,,,,,,,,,,,,,,
2017-06-07 18:09:19,92.44527,,,,,,,,,,,,,,,,,,,
2017-06-07 18:14:18,91.84397,,,,,,,,,,,,,,,,,,,
2017-06-07 18:15:00,,688.416,14.762706,700.6667,2.5120697,688.416,,,,,,,,,,,,,,
2017-06-07 18:19:19,91.22726,,,,,,,,,,,,,,,,,,,
2017-06-07 18:24:18,90.487206,,,,,,,,,,,,,,,,,,,
2017-06-07 18:29:19,89.46963000000001,,,,,,,,,,,,,,,,,,,
2017-06-07 18:30:00,,671.03357,0.58497113,669.0,2.6185709999999998,669.0,,,,,,,,,,,,,,
2017-06-07 18:34:18,88.59081,,,,,,,,,,,,,,,,,,,
2017-06-07 18:39:18,87.66574,,,,,,,,,,,,,,,,,,,
2017-06-07 18:44:18,86.87943,,,,,,,,,,,,,,,,,,,
2017-06-07 18:45:00,,926.74225,3.2832386,915.6667,14.358818,915.6667,,,,,,,,,,,,,,
2017-06-07 18:49:18,85.90811,,,,,,,,,,,,,,,,,,,
2017-06-07 18:54:18,84.84428,,,,,,,,,,,,,,,,,,,
2017-06-07 18:59:18,83.71878000000001,,,,,,,,,,,,,,,,,,,
2017-06-07 19:00:00,,1068.0345,6.097378,1071.3334,2.7985432,1068.0345,79.63,0.23,63.66,0.59,clear-day,0.0,0.0,,1018.61,Clear,79.23,10.0,45.0,7.11
2017-06-07 19:04:17,82.05366,,,,,,,,,,,,,,,,,,,
2017-06-07 19:09:18,80.86648000000001,,,,,,,,,,,,,,,,,,,
2017-06-07 19:14:17,79.7564,,,,,,,,,,,,,,,,,,,
2017-06-07 19:15:00,,1207.9963,0.36756387,1165.0,43.363857,1165.0,,,,,,,,,,,,,,
2017-06-07 19:19:18,78.661736,,,,,,,,,,,,,,,,,,,
2017-06-07 19:24:17,77.3358,,,,,,,,,,,,,,,,,,,
2017-06-07 19:29:16,76.0407,,,,,,,,,,,,,,,,,,,
2017-06-07 19:30:00,,686.3802,17.619814,704.0,0.0,686.3802,,,,,,,,,,,,,,
2017-06-07 19:34:17,74.86895,,,,,,,,,,,,,,,,,,,
2017-06-07 19:39:16,73.74345,,,,,,,,,,,,,,,,,,,
2017-06-07 19:44:17,72.47919,,,,,,,,,,,,,,,,,,,
2017-06-07 19:45:00,,688.2937599999999,23.039568,711.3333,0.0,688.2937599999999,,,,,,,,,,,,,,
2017-06-07 19:49:16,71.78538499999999,,,,,,,,,,,,,,,,,,,
2017-06-07 19:54:15,70.98366,,,,,,,,,,,,,,,,,,,
2017-06-07 19:59:16,70.02775600000001,,,,,,,,,,,,,,,,,,,
2017-06-07 20:00:00,,969.0349,0.0,950.3333,18.701553,950.3333,81.75,0.27,64.41,0.59,partly-cloudy-day,0.0,0.0,,1018.52,Partly Cloudy,80.04,10.0,34.0,9.4
2017-06-07 20:04:15,68.90225,,,,,,,,,,,,,,,,,,,
2017-06-07 20:09:16,67.65340400000001,,,,,,,,,,,,,,,,,,,
2017-06-07 20:14:15,66.45082,,,,,,,,,,,,,,,,,,,
2017-06-07 20:15:00,,967.0481599999999,14.618541,981.6667,0.0,967.0481599999999,,,,,,,,,,,,,,
2017-06-07 20:19:15,65.46406999999999,,,,,,,,,,,,,,,,,,,
2017-06-07 20:24:15,64.03022,,,,,,,,,,,,,,,,,,,
2017-06-07 20:29:15,62.55010600000001,,,,,,,,,,,,,,,,,,,
2017-06-07 20:30:00,,573.7774,4.1262183,554.0,23.903631,554.0,,,,,,,,,,,,,,
2017-06-07 20:34:15,61.19334,,,,,,,,,,,,,,,,,,,
2017-06-07 20:39:14,60.360780000000005,,,,,,,,,,,,,,,,,,,
2017-06-07 20:44:14,59.69781,,,,,,,,,,,,,,,,,,,
2017-06-07 20:45:00,,875.585,0.0,865.0,10.585027,865.0,,,,,,,,,,,,,,
2017-06-07 20:49:15,58.98859,,,,,,,,,,,,,,,,,,,
2017-06-07 20:54:14,57.971016000000006,,,,,,,,,,,,,,,,,,,
2017-06-07 20:59:14,56.6605,,,,,,,,,,,,,,,,,,,
2017-06-07 21:00:00,,820.2593,0.0,787.0,27.925959000000002,787.0,82.38,0.27,64.75,0.59,partly-cloudy-day,0.0,0.0,,1018.39,Partly Cloudy,80.61,10.0,30.0,10.15
2017-06-07 21:01:48,56.105456999999994,,,,,,,,,,,,,,,,,,,
2017-06-07 21:05:01,55.349982999999995,,,,,,,,,,,,,,,,,,,
2017-06-07 21:10:01,54.255318,,,,,,,,,,,,,,,,,,,
2017-06-07 21:15:00,53.34567,789.41327,26.33901,815.6667,0.08560181,789.41327,,,,,,,,,,,,,,
2017-06-07 21:20:00,52.266420000000004,,,,,,,,,,,,,,,,,,,
2017-06-07 21:25:00,51.110085,,,,,,,,,,,,,,,,,,,
2017-06-07 21:30:00,49.938328000000006,1065.7615,3.2544657999999997,1065.6666,3.3493347,1065.6666,,,,,,,,,,,,,,
2017-06-07 21:35:00,48.396545,,,,,,,,,,,,,,,,,,,
2017-06-07 21:40:00,47.178540000000005,,,,,,,,,,,,,,,,,,,
2017-06-07 21:45:00,46.130127,932.5139999999999,3.7680206,934.0,2.2820206,932.5139999999999,,,,,,,,,,,,,,
2017-06-07 21:49:59,45.020042,,,,,,,,,,,,,,,,,,,
2017-06-07 21:54:59,43.786617,,,,,,,,,,,,,,,,,,,
2017-06-07 21:59:59,42.445267,,,,,,,,,,,,,,,,,,,
2017-06-07 22:00:00,,1275.5635,1.4943339,1267.3334,9.724416,1267.3334,83.34,0.27,65.71,0.59,partly-cloudy-day,0.0,0.0,,1018.11,Partly Cloudy,81.3,9.45,36.0,9.09
2017-06-07 22:04:59,40.826397,,,,,,,,,,,,,,,,,,,
2017-06-07 22:09:59,38.960840000000005,,,,,,,,,,,,,,,,,,,
2017-06-07 22:14:59,37.126118,,,,,,,,,,,,,,,,,,,
2017-06-07 22:15:00,,905.01996,8.894504,911.6667,2.2477925,905.01996,,,,,,,,,,,,,,
2017-06-07 22:19:58,35.923527,,,,,,,,,,,,,,,,,,,
2017-06-07 22:24:58,34.82886,,,,,,,,,,,,,,,,,,,
2017-06-07 22:29:58,33.98088,,,,,,,,,,,,,,,,,,,
2017-06-07 22:30:00,,1230.2927,2.9111736,1229.0,4.203867400000001,1229.0,,,,,,,,,,,,,,
2017-06-07 22:34:58,32.392845,,,,,,,,,,,,,,,,,,,
2017-06-07 22:39:58,30.773975,,,,,,,,,,,,,,,,,,,
2017-06-07 22:44:58,29.17052,,,,,,,,,,,,,,,,,,,
2017-06-07 22:45:00,,1196.7849,2.2677104,1196.6666,2.3858947999999995,1196.6666,,,,,,,,,,,,,,
2017-06-07 22:49:58,27.567068,,,,,,,,,,,,,,,,,,,
2017-06-07 22:54:57,25.470243,,,,,,,,,,,,,,,,,,,
2017-06-07 22:59:57,23.974714000000002,,,,,,,,,,,,,,,,,,,
2017-06-07 23:00:00,,1096.9468,4.0532227,1101.0,0.0,1096.9468,83.13,0.24,65.48,0.59,clear-day,0.0,0.0,,1017.63,Clear,81.16,9.56,36.0,11.88
2017-06-07 23:04:57,22.571693,,,,,,,,,,,,,,,,,,,
2017-06-07 23:09:57,21.168670000000002,,,,,,,,,,,,,,,,,,,
2017-06-07 23:14:57,19.76565,,,,,,,,,,,,,,,,,,,
2017-06-07 23:15:00,,981.2997,0.99490356,972.0,10.294586,972.0,,,,,,,,,,,,,,
2017-06-07 23:19:57,18.393463,,,,,,,,,,,,,,,,,,,
2017-06-07 23:24:56,17.052113000000002,,,,,,,,,,,,,,,,,,,
2017-06-07 23:29:56,15.757014999999999,,,,,,,,,,,,,,,,,,,
2017-06-07 23:30:00,,1240.3928,38.088786999999996,1270.6666,7.814936,1240.3928,,,,,,,,,,,,,,
2017-06-07 23:34:56,14.16898,,,,,,,,,,,,,,,,,,,
2017-06-07 23:39:56,12.765958,,,,,,,,,,,,,,,,,,,
2017-06-07 23:44:56,11.11625,,,,,,,,,,,,,,,,,,,
2017-06-07 23:45:00,,1141.9467,0.0,0.0,1156.4467,0.0,,,,,,,,,,,,,,
2017-06-07 23:49:56,9.959913,,,,,,,,,,,,,,,,,,,
2017-06-07 23:54:56,9.959913,,,,,,,,,,,,,,,,,,,
2017-06-07 23:59:55,9.959913,,,,,,,,,,,,,,,,,,,
2017-06-08 00:00:00,,1067.323,0.0,0.0,1084.9897,0.0,83.22,0.31,66.46,0.62,partly-cloudy-day,0.0,0.0,,1017.29,Partly Cloudy,80.95,9.9,29.0,11.99
2017-06-08 00:04:55,9.959913,,,,,,,,,,,,,,,,,,,
2017-06-08 00:09:55,9.959913,,,,,,,,,,,,,,,,,,,
2017-06-08 00:14:55,9.959913,,,,,,,,,,,,,,,,,,,
2017-06-08 00:15:00,,1127.9921,0.0,0.0,1145.9921,0.0,,,,,,,,,,,,,,
2017-06-08 00:19:55,9.959913,,,,,,,,,,,,,,,,,,,
2017-06-08 00:24:55,9.959913,,,,,,,,,,,,,,,,,,,
2017-06-08 00:29:54,9.959913,,,,,,,,,,,,,,,,,,,
2017-06-08 00:30:00,,868.4038,0.0,0.0,880.7371,0.0,,,,,,,,,,,,,,
2017-06-08 00:34:54,9.959913,,,,,,,,,,,,,,,,,,,
2017-06-08 00:39:54,9.959913,,,,,,,,,,,,,,,,,,,
2017-06-08 00:44:54,9.959913,,,,,,,,,,,,,,,,,,,
2017-06-08 00:45:00,,1128.5724,0.0,0.0,1164.0446,0.0,,,,,,,,,,,,,,
2017-06-08 00:49:54,9.94603,,,,,,,,,,,,,,,,,,,
2017-06-08 00:54:54,9.600247,,,,,,,,,,,,,,,,,,,
2017-06-08 00:59:54,9.476771000000001,,,,,,,,,,,,,,,,,,,
2017-06-08 01:00:00,,850.7299,0.0,0.0,1997.0632,0.0,82.76,0.31,66.05,0.61,partly-cloudy-day,0.0,0.0,,1017.02,Partly Cloudy,80.64,10.0,35.0,11.04
2017-06-08 01:04:53,9.255253999999999,,,,,,,,,,,,,,,,,,,
2017-06-08 01:09:53,9.172329,,,,,,,,,,,,,,,,,,,
2017-06-08 01:14:53,9.410675999999999,,,,,,,,,,,,,,,,,,,
2017-06-08 01:15:00,,805.9966,0.0,0.0,817.3299,0.0,,,,,,,,,,,,,,
2017-06-08 01:19:53,10.135760000000001,,,,,,,,,,,,,,,,,,,
2017-06-08 01:24:53,10.135760000000001,,,,,,,,,,,,,,,,,,,
2017-06-08 01:29:53,10.135760000000001,,,,,,,,,,,,,,,,,,,
2017-06-08 01:30:00,,804.09393,0.0,0.0,823.42725,0.0,,,,,,,,,,,,,,
2017-06-08 01:34:52,10.135760000000001,,,,,,,,,,,,,,,,,,,
2017-06-08 01:39:52,10.135760000000001,,,,,,,,,,,,,,,,,,,
2017-06-08 01:44:52,10.135760000000001,,,,,,,,,,,,,,,,,,,
2017-06-08 01:45:00,,582.44055,0.0,0.0,592.77386,0.0,,,,,,,,,,,,,,
2017-06-08 01:49:52,10.135760000000001,,,,,,,,,,,,,,,,,,,
2017-06-08 01:54:52,10.135760000000001,,,,,,,,,,,,,,,,,,,
2017-06-08 01:59:52,10.135760000000001,,,,,,,,,,,,,,,,,,,
2017-06-08 02:00:00,,554.7878400000001,0.0,0.0,570.7878400000001,0.0,82.79,0.23,66.32,0.62,clear-day,0.0,0.0,,1016.57,Clear,80.59,9.56,38.0,10.77
2017-06-08 02:04:50,10.135760000000001,,,,,,,,,,,,,,,,,,,
2017-06-08 02:09:51,10.135760000000001,,,,,,,,,,,,,,,,,,,
2017-06-08 02:14:51,10.135760000000001,,,,,,,,,,,,,,,,,,,
2017-06-08 02:15:00,,634.68915,0.0,0.0,650.0224599999999,0.0,,,,,,,,,,,,,,
2017-06-08 02:19:51,10.135760000000001,,,,,,,,,,,,,,,,,,,
2017-06-08 02:24:50,10.135760000000001,,,,,,,,,,,,,,,,,,,
2017-06-08 02:29:50,10.135760000000001,,,,,,,,,,,,,,,,,,,
2017-06-08 02:30:00,,884.5472,0.0,0.0,899.5472,0.0,,,,,,,,,,,,,,
2017-06-08 02:34:50,10.135760000000001,,,,,,,,,,,,,,,,,,,
2017-06-08 02:39:50,10.135760000000001,,,,,,,,,,,,,,,,,,,
2017-06-08 02:44:50,10.135760000000001,,,,,,,,,,,,,,,,,,,
2017-06-08 02:45:00,,697.5024,0.0,0.0,707.5024,0.0,,,,,,,,,,,,,,
2017-06-08 02:49:50,10.135760000000001,,,,,,,,,,,,,,,,,,,
2017-06-08 02:54:49,10.135760000000001,,,,,,,,,,,,,,,,,,,
2017-06-08 02:59:49,10.135760000000001,,,,,,,,,,,,,,,,,,,
2017-06-08 03:00:00,,594.938,0.0,0.0,611.2713,0.0,79.78,0.22,66.58,0.66,clear-day,0.0,0.0,,1016.56,Clear,79.09,10.0,42.0,10.77
2017-06-08 03:04:49,10.135760000000001,,,,,,,,,,,,,,,,,,,
2017-06-08 03:09:49,10.135760000000001,,,,,,,,,,,,,,,,,,,
2017-06-08 03:14:49,10.135760000000001,,,,,,,,,,,,,,,,,,,
2017-06-08 03:15:00,,690.34155,0.0,0.0,694.00824,0.0,,,,,,,,,,,,,,
2017-06-08 03:19:49,10.135760000000001,,,,,,,,,,,,,,,,,,,
2017-06-08 03:24:49,10.135760000000001,,,,,,,,,,,,,,,,,,,
2017-06-08 03:29:48,10.135760000000001,,,,,,,,,,,,,,,,,,,
2017-06-08 03:30:00,,592.04675,0.0,0.0,602.71344,0.0,,,,,,,,,,,,,,
2017-06-08 03:34:48,10.135760000000001,,,,,,,,,,,,,,,,,,,
2017-06-08 03:39:48,10.135760000000001,,,,,,,,,,,,,,,,,,,
2017-06-08 03:44:48,10.135760000000001,,,,,,,,,,,,,,,,,,,
2017-06-08 03:45:00,,656.6995,0.0,0.0,669.0328400000001,0.0,,,,,,,,,,,,,,
2017-06-08 03:49:48,10.135760000000001,,,,,,,,,,,,,,,,,,,
2017-06-08 03:54:48,10.135760000000001,,,,,,,,,,,,,,,,,,,
2017-06-08 03:59:47,10.135760000000001,,,,,,,,,,,,,,,,,,,
2017-06-08 04:00:00,,780.2407,0.0,0.0,782.9074,0.0,78.63,0.23,66.55,0.68,clear-day,0.0,0.0,,1017.05,Clear,77.93,10.0,45.0,8.85
2017-06-08 04:04:47,10.135760000000001,,,,,,,,,,,,,,,,,,,
2017-06-08 04:09:47,10.135760000000001,,,,,,,,,,,,,,,,,,,
2017-06-08 04:14:47,10.135760000000001,,,,,,,,,,,,,,,,,,,
2017-06-08 04:15:00,,687.41095,0.0,0.0,695.41095,0.0,,,,,,,,,,,,,,
